,mov_id,언어_제공자_ID,취득연도,방향,타입,dir,file,Label,coord,sign_ord,frame
21103,21104,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021104.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021104.npy,1,119
21110,21111,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021111.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021111.npy,2,171
21111,21112,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021112.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021112.npy,3,149
21116,21117,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021117.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021117.npy,4,117
21119,21120,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021120.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021120.npy,5,127
21136,21137,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021137.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021137.npy,6,128
21147,21148,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021148.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021148.npy,7,165
21153,21154,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021154.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021154.npy,15,129
21159,21160,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021160.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021160.npy,8,145
21188,21189,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021189.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021189.npy,9,143
21189,21190,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021190.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021190.npy,10,157
21225,21226,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021226.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021226.npy,12,131
21227,21228,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021228.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021228.npy,13,103
21228,21229,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021229.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021229.npy,14,126
21256,21257,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021257.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021257.npy,16,127
21258,21259,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021259.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021259.npy,17,136
21322,21323,19,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021323.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021323.npy,18,147
21504,21505,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021505.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021505.npy,0,153
21506,21507,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021507.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021507.npy,11,127
21522,21523,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021523.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021523.npy,1,128
21529,21530,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021530.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021530.npy,2,178
21530,21531,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021531.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021531.npy,3,143
21535,21536,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021536.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021536.npy,4,120
21538,21539,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021539.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021539.npy,5,133
21555,21556,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021556.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021556.npy,6,132
21566,21567,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021567.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021567.npy,7,170
21572,21573,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021573.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021573.npy,15,133
21578,21579,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021579.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021579.npy,8,143
21607,21608,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021608.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021608.npy,9,149
21608,21609,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021609.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021609.npy,10,156
21644,21645,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021645.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021645.npy,12,144
21646,21647,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021647.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021647.npy,13,116
21647,21648,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021648.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021648.npy,14,128
21675,21676,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021676.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021676.npy,16,130
21677,21678,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021678.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021678.npy,17,137
21741,21742,19,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021742.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021742.npy,18,142
21923,21924,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021924.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021924.npy,0,157
21925,21926,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021926.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021926.npy,11,132
21941,21942,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021942.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021942.npy,1,149
21948,21949,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021949.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021949.npy,2,156
21949,21950,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021950.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021950.npy,3,141
21954,21955,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021955.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021955.npy,4,123
21957,21958,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021958.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021958.npy,5,155
21974,21975,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021975.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021975.npy,6,133
21985,21986,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021986.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021986.npy,7,160
21991,21992,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021992.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021992.npy,15,133
21997,21998,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000021998.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000021998.npy,8,141
22026,22027,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022027.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022027.npy,9,145
22027,22028,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022028.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022028.npy,10,158
22063,22064,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022064.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022064.npy,12,134
22065,22066,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022066.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022066.npy,13,119
22066,22067,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022067.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022067.npy,14,140
22094,22095,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022095.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022095.npy,16,127
22096,22097,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022097.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022097.npy,17,130
22160,22161,20,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022161.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022161.npy,18,147
22342,22343,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022343.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022343.npy,0,156
22344,22345,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022345.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022345.npy,11,132
22360,22361,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022361.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022361.npy,1,150
22367,22368,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022368.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022368.npy,2,158
22368,22369,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022369.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022369.npy,3,129
22373,22374,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022374.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022374.npy,4,131
22376,22377,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022377.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022377.npy,5,164
22393,22394,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022394.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022394.npy,6,128
22404,22405,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022405.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022405.npy,7,169
22410,22411,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022411.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022411.npy,15,134
22416,22417,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022417.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022417.npy,8,129
22445,22446,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022446.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022446.npy,9,153
22446,22447,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022447.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022447.npy,10,163
22482,22483,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022483.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022483.npy,12,132
22484,22485,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022485.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022485.npy,13,120
22485,22486,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022486.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022486.npy,14,140
22513,22514,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022514.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022514.npy,16,129
22515,22516,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022516.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022516.npy,17,135
22579,22580,20,2018,좌측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022580.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022580.npy,18,141
22761,22762,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022762.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022762.npy,0,152
22763,22764,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022764.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022764.npy,11,129
22779,22780,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022780.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022780.npy,1,150
22786,22787,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022787.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022787.npy,2,154
22787,22788,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022788.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022788.npy,3,138
22792,22793,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022793.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022793.npy,4,124
22795,22796,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022796.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022796.npy,5,154
22812,22813,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022813.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022813.npy,6,129
22823,22824,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022824.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022824.npy,7,162
22829,22830,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022830.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022830.npy,15,135
22835,22836,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022836.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022836.npy,8,144
22864,22865,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022865.mp4,보내주세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022865.npy,9,143
22865,22866,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022866.mp4,보내주세요(구급차),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022866.npy,10,162
22901,22902,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022902.mp4,숨을안쉬다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022902.npy,12,132
22903,22904,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022904.mp4,신고하세요(경찰),/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022904.npy,13,122
22904,22905,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022905.mp4,심장마비,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022905.npy,14,145
22932,22933,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022933.mp4,연락해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022933.npy,16,129
22934,22935,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022935.mp4,열나다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022935.npy,17,133
22998,22999,20,2018,우측면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/20537_23050,KETI_SL_0000022999.mp4,집단폭행,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000022999.npy,18,145
23180,23181,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023181.mp4,고열,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023181.npy,0,150
23182,23183,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023183.mp4,부러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023183.npy,11,122
23198,23199,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023199.mp4,구해주세요,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023199.npy,1,152
23205,23206,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023206.mp4,기절하다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023206.npy,2,158
23206,23207,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023207.mp4,깔리다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023207.npy,3,136
23211,23212,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023212.mp4,납치,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023212.npy,4,128
23214,23215,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023215.mp4,낯선사람,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023215.npy,5,155
23231,23232,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023232.mp4,도둑,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023232.npy,6,131
23242,23243,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023243.mp4,두드러기생기다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023243.npy,7,184
23248,23249,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023249.mp4,쓰러지다,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023249.npy,15,139
23254,23255,21,2018,정면,단어,/content/drive/MyDrive/KSL_data/sing_language/dataset/movie/23051_25564,KETI_SL_0000023255.mp4,맹견,/content/drive/MyDrive/KSL_data/sing_language/dataset/coordinate/sample_landmark/KETI_SL_0000023255.npy,8,145
